 
 1            5.964638E+5   5.548500E+2   1.871418E-4   1.000000E+0   -1.080000E-2
 2            5.969559E+5   5.549421E+2   1.873450E-4   9.990053E-1   -1.080000E-2
 3            5.974480E+5   5.550343E+2   1.871418E-4   9.980096E-1   -1.080000E-2
 4            5.979402E+5   5.551264E+2   1.873450E-4   9.970149E-1   -1.080000E-2
 5            5.984323E+5   5.552186E+2   1.871418E-4   9.960191E-1   -1.080000E-2
 6            5.989245E+5   5.553107E+2   1.873450E-4   9.950244E-1   -1.080000E-2
 7            5.994166E+5   5.554029E+2   1.871418E-4   9.940287E-1   -1.080000E-2
 8            5.999087E+5   5.554950E+2   1.873450E-4   9.930340E-1   -1.080000E-2
 9            6.004009E+5   5.555872E+2   1.871418E-4   9.920382E-1   -1.080000E-2
 10           6.008930E+5   5.556793E+2   1.871418E-4   9.910436E-1   -1.080000E-2
 11           6.013852E+5   5.557714E+2   2.525703E-4   9.900489E-1   -7.307241E-3
 12           6.018773E+5   5.558957E+2   6.294955E-4   9.891406E-1   -1.300000E-3
 13           6.023694E+5   5.562055E+2   6.294955E-4   9.887379E-1   -1.300000E-3
 14           6.028616E+5   5.565153E+2   6.294955E-4   9.883351E-1   -1.300000E-3
 15           6.033537E+5   5.568251E+2   6.154751E-4   9.879324E-1   -1.391830E-3
 16           6.038459E+5   5.571280E+2   6.142506E-4   9.875108E-1   -1.400000E-3
 17           6.043380E+5   5.574303E+2   6.142506E-4   9.870876E-1   -1.400000E-3
 18           6.048301E+5   5.577326E+2   5.810129E-4   9.866644E-1   -1.635778E-3
 19           6.053223E+5   5.580185E+2   5.599104E-4   9.861966E-1   -1.800000E-3
 20           6.058144E+5   5.582941E+2   5.599104E-4   9.857006E-1   -1.800000E-3
 21           6.063066E+5   5.585697E+2   5.599104E-4   9.852046E-1   -1.800000E-3
 22           6.067987E+5   5.588452E+2   5.051287E-4   9.847086E-1   -2.290363E-3
 23           6.072908E+5   5.590938E+2   5.041593E-4   9.841393E-1   -2.300000E-3
 24           6.077830E+5   5.593419E+2   5.041593E-4   9.835686E-1   -2.300000E-3
 25           6.082751E+5   5.595900E+2   5.041593E-4   9.829979E-1   -2.300000E-3
 26           6.087673E+5   5.598382E+2   4.529182E-4   9.824272E-1   -2.868112E-3
 27           6.092594E+5   5.600611E+2   4.503490E-4   9.817879E-1   -2.900000E-3
 28           6.097515E+5   5.602827E+2   4.503490E-4   9.811452E-1   -2.900000E-3
 29           6.102437E+5   5.605043E+2   4.503490E-4   9.805025E-1   -2.900000E-3
 30           6.107358E+5   5.607260E+2   4.229825E-4   9.798597E-1   -3.263707E-3
 31           6.112280E+5   5.609341E+2   3.881988E-4   9.791803E-1   -3.800000E-3
 32           6.117201E+5   5.611252E+2   3.881988E-4   9.784543E-1   -3.800000E-3
 33           6.122122E+5   5.613162E+2   3.881988E-4   9.777284E-1   -3.800000E-3
 34           6.127044E+5   5.615073E+2   3.881988E-4   9.770024E-1   -3.800000E-3
 35           6.131965E+5   5.616983E+2   3.749042E-4   9.762764E-1   -4.031261E-3
 36           6.136887E+5   5.618828E+2   3.236770E-4   9.755326E-1   -5.100000E-3
 37           6.141808E+5   5.620421E+2   3.236770E-4   9.747202E-1   -5.100000E-3
 38           6.146729E+5   5.622014E+2   3.236770E-4   9.739078E-1   -5.100000E-3
 39           6.151651E+5   5.623607E+2   3.236770E-4   9.730954E-1   -5.100000E-3
 40           6.156572E+5   5.625200E+2   3.236770E-4   9.722830E-1   -5.100000E-3
 41           6.161494E+5   5.626793E+2   3.236770E-4   9.714706E-1   -5.100000E-3
 42           6.166415E+5   5.628386E+2   2.553941E-4   9.706582E-1   -7.191184E-3
 43           6.171336E+5   5.629643E+2   2.501251E-4   9.697543E-1   -7.400000E-3
 44           6.176258E+5   5.630874E+2   2.501251E-4   9.688434E-1   -7.400000E-3
 45           6.181179E+5   5.632105E+2   2.501251E-4   9.679325E-1   -7.400000E-3
 46           6.186101E+5   5.633336E+2   2.501251E-4   9.670216E-1   -7.400000E-3
 47           6.191022E+5   5.634567E+2   2.501251E-4   9.661107E-1   -7.400000E-3
 48           6.195943E+5   5.635798E+2   2.501251E-4   9.651998E-1   -7.400000E-3
 49           6.200865E+5   5.637029E+2   2.501251E-4   9.642889E-1   -7.400000E-3
 50           6.205786E+5   5.638260E+2   1.962465E-4   9.633779E-1   -1.017882E-2
 51           6.210708E+5   5.639225E+2   1.831670E-4   9.623949E-1   -1.110000E-2
 52           6.215629E+5   5.640127E+2   1.831670E-4   9.613943E-1   -1.110000E-2
 53           6.220550E+5   5.641028E+2   1.831670E-4   9.603937E-1   -1.110000E-2
 54           6.225472E+5   5.641930E+2   1.831670E-4   9.593931E-1   -1.110000E-2
 55           6.230393E+5   5.642831E+2   1.831670E-4   9.583925E-1   -1.110000E-2
 56           6.235315E+5   5.643733E+2   1.831670E-4   9.573919E-1   -1.110000E-2
 57           6.240236E+5   5.644634E+2   1.831670E-4   9.563913E-1   -1.110000E-2
 58           6.245157E+5   5.645535E+2   1.831670E-4   9.553907E-1   -1.110000E-2
 59           6.250079E+5   5.646437E+2   1.831670E-4   9.543901E-1   -1.110000E-2
 60           6.255000E+5   5.647338E+2   1.831670E-4   9.533895E-1   -1.110000E-2
 61           6.259922E+5   5.648240E+2   1.595905E-4   9.523889E-1   -1.314187E-2
 62           6.264843E+5   5.649025E+2   1.500202E-4   9.513567E-1   -1.415385E-2
 63           6.269764E+5   5.649763E+2   4.492432E-4   9.503117E-1   -2.913838E-3
 64           6.274686E+5   5.651974E+2   7.363851E-4   9.496675E-1   -7.164179E-4
 65           6.279607E+5   5.655598E+2   7.289437E-4   9.494079E-1   -7.515143E-4
 66           6.284529E+5   5.659186E+2   6.990563E-4   9.491383E-1   -9.000000E-4
 67           6.289450E+5   5.662626E+2   6.990563E-4   9.488286E-1   -9.000000E-4
 68           6.294371E+5   5.666067E+2   7.048658E-4   9.485190E-1   -8.701514E-4
 69           6.299293E+5   5.669535E+2   7.189073E-4   9.482172E-1   -8.000000E-4
 70           6.304214E+5   5.673073E+2   7.189073E-4   9.479341E-1   -8.000000E-4
 71           6.309136E+5   5.676611E+2   7.008946E-4   9.476511E-1   -8.905016E-4
 72           6.314057E+5   5.680061E+2   6.802721E-4   9.473439E-1   -1.000000E-3
 73           6.318978E+5   5.683409E+2   6.802721E-4   9.470091E-1   -1.000000E-3
 74           6.323900E+5   5.686757E+2   6.837595E-4   9.466743E-1   -9.810192E-4
 75           6.328821E+5   5.690122E+2   7.013596E-4   9.463442E-1   -8.881065E-4
 76           6.333743E+5   5.693573E+2   7.430892E-4   9.460377E-1   -6.854010E-4
 77           6.338664E+5   5.697230E+2   7.273023E-4   9.457870E-1   -7.593523E-4
 78           6.343585E+5   5.700810E+2   7.189073E-4   9.455152E-1   -8.000000E-4
 79           6.348507E+5   5.704348E+2   7.189073E-4   9.452322E-1   -8.000000E-4
 80           6.353428E+5   5.707886E+2   7.025022E-4   9.449491E-1   -8.822356E-4
 81           6.358350E+5   5.711343E+2   6.990563E-4   9.446441E-1   -9.000000E-4
 82           6.363271E+5   5.714783E+2   6.990563E-4   9.443345E-1   -9.000000E-4
 83           6.368192E+5   5.718224E+2   7.173136E-4   9.440249E-1   -8.078239E-4
 84           6.373114E+5   5.721754E+2   7.189073E-4   9.437397E-1   -8.000000E-4
 85           6.378035E+5   5.725292E+2   7.170554E-4   9.434566E-1   -8.090945E-4
 86           6.382957E+5   5.728821E+2   6.990563E-4   9.431711E-1   -9.000000E-4
 87           6.387878E+5   5.732261E+2   6.990563E-4   9.428615E-1   -9.000000E-4
 88           6.392799E+5   5.735702E+2   6.955513E-4   9.425519E-1   -9.182495E-4
 89           6.397721E+5   5.739125E+2   6.802721E-4   9.422375E-1   -1.000000E-3
 90           6.402642E+5   5.742473E+2   6.802721E-4   9.419027E-1   -1.000000E-3
 91           6.407564E+5   5.745820E+2   6.840222E-4   9.415680E-1   -9.795972E-4
 92           6.412485E+5   5.749187E+2   6.990563E-4   9.412382E-1   -9.000000E-4
 93           6.417406E+5   5.752627E+2   6.990563E-4   9.409286E-1   -9.000000E-4
 94           6.422328E+5   5.756068E+2   6.935535E-4   9.406189E-1   -9.287337E-4
 95           6.427249E+5   5.759481E+2   6.802721E-4   9.403019E-1   -1.000000E-3
 96           6.432171E+5   5.762829E+2   6.802721E-4   9.399671E-1   -1.000000E-3
 97           6.437092E+5   5.766177E+2   6.748251E-4   9.396323E-1   -1.030039E-3
 98           6.442013E+5   5.769498E+2   6.624710E-4   9.392903E-1   -1.100000E-3
 99           6.446935E+5   5.772758E+2   6.624710E-4   9.389316E-1   -1.100000E-3
 100          6.451856E+5   5.776018E+2   6.624710E-4   9.385730E-1   -1.100000E-3
 101          6.456778E+5   5.779278E+2   6.624710E-4   9.382144E-1   -1.100000E-3
 102          6.461699E+5   5.782539E+2   6.624710E-4   9.378557E-1   -1.100000E-3
 103          6.466620E+5   5.785799E+2   6.667733E-4   9.374971E-1   -1.075342E-3
 104          6.471542E+5   5.789081E+2   6.774589E-4   9.371442E-1   -1.015454E-3
 105          6.476463E+5   5.792415E+2   6.694101E-4   9.368057E-1   -1.060386E-3
 106          6.481385E+5   5.795709E+2   6.694101E-4   9.364563E-1   -1.060386E-3
 107          6.486306E+5   5.799003E+2   6.694101E-4   9.361070E-1   -1.060386E-3
 108          6.491227E+5   5.802298E+2   6.694101E-4   9.357577E-1   -1.060386E-3
 109          6.496149E+5   5.805592E+2   6.666124E-4   9.354083E-1   -1.076258E-3
 110          6.501070E+5   5.808873E+2   6.455778E-4   9.350552E-1   -1.200000E-3
 111          6.505992E+5   5.812050E+2   6.455778E-4   9.346740E-1   -1.200000E-3
 112          6.510913E+5   5.815227E+2   6.455778E-4   9.342927E-1   -1.200000E-3
 113          6.515834E+5   5.818404E+2   6.455778E-4   9.339115E-1   -1.200000E-3
 114          6.520756E+5   5.821582E+2   6.455778E-4   9.335302E-1   -1.200000E-3
 115          6.525677E+5   5.824759E+2   6.455778E-4   9.331490E-1   -1.200000E-3
 116          6.530599E+5   5.827936E+2   6.455778E-4   9.327677E-1   -1.200000E-3
 117          6.535520E+5   5.831113E+2   6.455778E-4   9.323864E-1   -1.200000E-3
 118          6.540441E+5   5.834290E+2   6.455778E-4   9.320052E-1   -1.200000E-3
 119          6.545363E+5   5.837467E+2   6.347426E-4   9.316239E-1   -1.266941E-3
 120          6.550284E+5   5.840591E+2   6.295247E-4   9.312282E-1   -1.300000E-3
 121          6.555206E+5   5.843689E+2   6.295247E-4   9.308254E-1   -1.300000E-3
 122          6.560127E+5   5.846787E+2   6.226938E-4   9.304226E-1   -1.344115E-3
 123          6.565048E+5   5.849852E+2   6.142506E-4   9.300107E-1   -1.400000E-3
 124          6.569970E+5   5.852875E+2   6.142506E-4   9.295875E-1   -1.400000E-3
 125          6.574891E+5   5.855898E+2   6.142506E-4   9.291643E-1   -1.400000E-3
 126          6.579813E+5   5.858921E+2   6.142506E-4   9.287411E-1   -1.400000E-3
 127          6.584734E+5   5.861944E+2   6.142506E-4   9.283179E-1   -1.400000E-3
 128          6.589655E+5   5.864967E+2   6.142506E-4   9.278946E-1   -1.400000E-3
 129          6.594577E+5   5.867990E+2   6.142506E-4   9.274714E-1   -1.400000E-3
 130          6.599498E+5   5.871013E+2   6.142506E-4   9.270482E-1   -1.400000E-3
 131          6.604420E+5   5.874036E+2   6.142506E-4   9.266250E-1   -1.400000E-3
 132          6.609341E+5   5.877059E+2   5.993769E-4   9.262018E-1   -1.502277E-3
 133          6.614262E+5   5.880008E+2   5.858231E-4   9.257586E-1   -1.600000E-3
 134          6.619184E+5   5.882892E+2   5.858231E-4   9.252974E-1   -1.600000E-3
 135          6.624105E+5   5.885775E+2   5.858231E-4   9.248361E-1   -1.600000E-3
 136          6.629027E+5   5.888658E+2   5.858231E-4   9.243748E-1   -1.600000E-3
 137          6.633948E+5   5.891541E+2   5.858231E-4   9.239135E-1   -1.600000E-3
 138          6.638869E+5   5.894424E+2   5.858231E-4   9.234522E-1   -1.600000E-3
 139          6.643791E+5   5.897307E+2   5.946331E-4   9.229909E-1   -1.535973E-3
 140          6.648712E+5   5.900233E+2   6.008529E-4   9.225414E-1   -1.491901E-3
 141          6.653634E+5   5.903190E+2   5.731655E-4   9.221002E-1   -1.695435E-3
 142          6.658555E+5   5.906011E+2   5.730823E-4   9.216220E-1   -1.696076E-3
 143          6.663476E+5   5.908832E+2   5.725737E-4   9.211436E-1   -1.700000E-3
 144          6.668398E+5   5.911649E+2   5.725737E-4   9.206646E-1   -1.700000E-3
 145          6.673319E+5   5.914467E+2   5.725737E-4   9.201856E-1   -1.700000E-3
 146          6.678241E+5   5.917285E+2   5.725737E-4   9.197065E-1   -1.700000E-3
 147          6.683162E+5   5.920103E+2   5.725737E-4   9.192275E-1   -1.700000E-3
 148          6.688083E+5   5.922921E+2   5.725737E-4   9.187485E-1   -1.700000E-3
 149          6.693005E+5   5.925739E+2   5.723196E-4   9.182694E-1   -1.701964E-3
 150          6.697926E+5   5.928555E+2   5.599104E-4   9.177900E-1   -1.800000E-3
 151          6.702848E+5   5.931311E+2   5.599104E-4   9.172940E-1   -1.800000E-3
 152          6.707769E+5   5.934066E+2   5.599104E-4   9.167980E-1   -1.800000E-3
 153          6.712690E+5   5.936822E+2   5.551731E-4   9.163021E-1   -1.838583E-3
 154          6.717612E+5   5.939554E+2   5.477951E-4   9.157997E-1   -1.900000E-3
 155          6.722533E+5   5.942250E+2   5.477951E-4   9.152875E-1   -1.900000E-3
 156          6.727455E+5   5.944946E+2   5.477951E-4   9.147753E-1   -1.900000E-3
 157          6.732376E+5   5.947642E+2   5.398858E-4   9.142630E-1   -1.967705E-3
 158          6.737297E+5   5.950299E+2   5.361930E-4   9.137402E-1   -2.000000E-3
 159          6.742219E+5   5.952938E+2   5.361930E-4   9.132125E-1   -2.000000E-3
 160          6.747140E+5   5.955577E+2   5.361930E-4   9.126847E-1   -2.000000E-3
 161          6.752062E+5   5.958215E+2   5.262717E-4   9.121569E-1   -2.089011E-3
 162          6.756983E+5   5.960805E+2   5.250722E-4   9.116159E-1   -2.100000E-3
 163          6.761904E+5   5.963389E+2   5.250722E-4   9.110732E-1   -2.100000E-3
 164          6.766826E+5   5.965974E+2   5.248342E-4   9.105306E-1   -2.102187E-3
 165          6.771747E+5   5.968556E+2   5.144033E-4   9.099876E-1   -2.200000E-3
 166          6.776669E+5   5.971088E+2   5.144033E-4   9.094306E-1   -2.200000E-3
 167          6.781590E+5   5.973620E+2   5.144033E-4   9.088737E-1   -2.200000E-3
 168          6.786511E+5   5.976151E+2   5.136635E-4   9.083167E-1   -2.207088E-3
 169          6.791433E+5   5.978679E+2   5.041593E-4   9.077588E-1   -2.300000E-3
 170          6.796354E+5   5.981160E+2   5.041593E-4   9.071881E-1   -2.300000E-3
 171          6.801276E+5   5.983642E+2   5.041593E-4   9.066175E-1   -2.300000E-3
 172          6.806197E+5   5.986123E+2   5.033510E-4   9.060468E-1   -2.308064E-3
 173          6.811119E+5   5.988600E+2   4.848485E-4   9.054750E-1   -2.500000E-3
 174          6.816040E+5   5.990986E+2   4.848485E-4   9.048785E-1   -2.500000E-3
 175          6.820961E+5   5.993372E+2   4.848485E-4   9.042820E-1   -2.500000E-3
 176          6.825883E+5   5.995758E+2   4.848485E-4   9.036854E-1   -2.500000E-3
 177          6.830804E+5   5.998144E+2   4.770951E-4   9.030889E-1   -2.584856E-3
 178          6.835726E+5   6.000492E+2   4.757374E-4   9.024820E-1   -2.600000E-3
 179          6.840647E+5   6.002834E+2   4.757374E-4   9.018732E-1   -2.600000E-3
 180          6.845568E+5   6.005175E+2   4.757374E-4   9.012645E-1   -2.600000E-3
 181          6.850490E+5   6.007516E+2   4.706493E-4   9.006558E-1   -2.657530E-3
 182          6.855411E+5   6.009833E+2   4.669624E-4   9.000402E-1   -2.700000E-3
 183          6.860333E+5   6.012131E+2   4.669624E-4   8.994197E-1   -2.700000E-3
 184          6.865254E+5   6.014429E+2   4.669624E-4   8.987992E-1   -2.700000E-3
 185          6.870175E+5   6.016727E+2   4.631673E-4   8.981787E-1   -2.744422E-3
 186          6.875097E+5   6.019006E+2   4.503490E-4   8.975532E-1   -2.900000E-3
 187          6.880018E+5   6.021223E+2   4.503490E-4   8.969104E-1   -2.900000E-3
 188          6.884940E+5   6.023439E+2   4.503490E-4   8.962677E-1   -2.900000E-3
 189          6.889861E+5   6.025655E+2   4.503490E-4   8.956250E-1   -2.900000E-3
 190          6.894782E+5   6.027872E+2   4.392633E-4   8.949822E-1   -3.041871E-3
 191          6.899704E+5   6.030033E+2   4.348771E-4   8.943246E-1   -3.100000E-3
 192          6.904625E+5   6.032174E+2   4.348771E-4   8.936612E-1   -3.100000E-3
 193          6.909547E+5   6.034314E+2   4.348771E-4   8.929977E-1   -3.100000E-3
 194          6.914468E+5   6.036454E+2   4.342408E-4   8.923342E-1   -3.108531E-3
 195          6.919389E+5   6.038591E+2   4.204330E-4   8.916699E-1   -3.300000E-3
 196          6.924311E+5   6.040660E+2   4.204330E-4   8.909871E-1   -3.300000E-3
 197          6.929232E+5   6.042729E+2   4.204330E-4   8.903043E-1   -3.300000E-3
 198          6.934154E+5   6.044799E+2   4.204330E-4   8.896215E-1   -3.300000E-3
 199          6.939075E+5   6.046868E+2   4.175801E-4   8.889387E-1   -3.341139E-3
 200          6.943996E+5   6.048923E+2   4.069176E-4   8.882520E-1   -3.500000E-3
 201          6.948918E+5   6.050925E+2   4.069176E-4   8.875511E-1   -3.500000E-3
 202          6.953839E+5   6.052928E+2   4.069176E-4   8.868502E-1   -3.500000E-3
 203          6.958761E+5   6.054931E+2   4.069176E-4   8.861493E-1   -3.500000E-3
 204          6.963682E+5   6.056933E+2   4.028446E-4   8.854484E-1   -3.562903E-3
 205          6.968603E+5   6.058916E+2   3.881988E-4   8.847420E-1   -3.800000E-3
 206          6.973525E+5   6.060826E+2   3.881988E-4   8.840161E-1   -3.800000E-3
 207          6.978446E+5   6.062737E+2   3.881988E-4   8.832901E-1   -3.800000E-3
 208          6.983368E+5   6.064647E+2   3.881988E-4   8.825641E-1   -3.800000E-3
 209          6.988289E+5   6.066558E+2   3.881988E-4   8.818381E-1   -3.800000E-3
 210          6.993210E+5   6.068468E+2   3.768407E-4   8.811121E-1   -3.996561E-3
 211          6.998132E+5   6.070323E+2   3.766478E-4   8.803709E-1   -4.000000E-3
 212          7.003053E+5   6.072176E+2   3.766478E-4   8.796295E-1   -4.000000E-3
 213          7.007975E+5   6.074030E+2   3.766478E-4   8.788880E-1   -4.000000E-3
 214          7.012896E+5   6.075884E+2   3.766478E-4   8.781466E-1   -4.000000E-3
 215          7.017817E+5   6.077737E+2   3.641978E-4   8.774051E-1   -4.229774E-3
 216          7.022739E+5   6.079530E+2   3.554924E-4   8.766470E-1   -4.400000E-3
 217          7.027660E+5   6.081279E+2   3.554924E-4   8.758772E-1   -4.400000E-3
 218          7.032582E+5   6.083029E+2   3.554924E-4   8.751074E-1   -4.400000E-3
 219          7.037503E+5   6.084778E+2   3.554924E-4   8.743376E-1   -4.400000E-3
 220          7.042424E+5   6.086528E+2   3.554924E-4   8.735678E-1   -4.400000E-3
 221          7.047346E+5   6.088277E+2   3.429523E-4   8.727980E-1   -4.660398E-3
 222          7.052267E+5   6.089965E+2   3.411223E-4   8.720114E-1   -4.700000E-3
 223          7.057189E+5   6.091644E+2   3.411223E-4   8.712224E-1   -4.700000E-3
 224          7.062110E+5   6.093323E+2   3.411223E-4   8.704334E-1   -4.700000E-3
 225          7.067031E+5   6.095001E+2   3.411223E-4   8.696443E-1   -4.700000E-3
 226          7.071953E+5   6.096680E+2   3.411223E-4   8.688553E-1   -4.700000E-3
 227          7.076874E+5   6.098359E+2   3.289820E-4   8.680663E-1   -4.973874E-3
 228          7.081796E+5   6.099978E+2   3.278689E-4   8.672610E-1   -5.000000E-3
 229          7.086717E+5   6.101592E+2   3.278689E-4   8.664542E-1   -5.000000E-3
 230          7.091638E+5   6.103205E+2   3.278689E-4   8.656474E-1   -5.000000E-3
 231          7.096560E+5   6.104819E+2   3.278689E-4   8.648406E-1   -5.000000E-3
 232          7.101481E+5   6.106432E+2   3.278689E-4   8.640338E-1   -5.000000E-3
 233          7.106403E+5   6.108046E+2   3.108813E-4   8.632270E-1   -5.421928E-3
 234          7.111324E+5   6.109576E+2   3.042288E-4   8.623975E-1   -5.600000E-3
 235          7.116245E+5   6.111073E+2   3.042288E-4   8.615590E-1   -5.600000E-3
 236          7.121167E+5   6.112570E+2   3.042288E-4   8.607206E-1   -5.600000E-3
 237          7.126088E+5   6.114068E+2   3.042288E-4   8.598821E-1   -5.600000E-3
 238          7.131010E+5   6.115565E+2   3.042288E-4   8.590437E-1   -5.600000E-3
 239          7.135931E+5   6.117062E+2   3.036763E-4   8.582052E-1   -5.615141E-3
 240          7.140852E+5   6.118557E+2   2.902758E-4   8.573661E-1   -6.000000E-3
 241          7.145774E+5   6.119985E+2   2.902758E-4   8.565089E-1   -6.000000E-3
 242          7.150695E+5   6.121414E+2   2.902758E-4   8.556518E-1   -6.000000E-3
 243          7.155617E+5   6.122842E+2   2.902758E-4   8.547946E-1   -6.000000E-3
 244          7.160538E+5   6.124271E+2   2.902758E-4   8.539375E-1   -6.000000E-3
 245          7.165459E+5   6.125699E+2   2.902758E-4   8.530804E-1   -6.000000E-3
 246          7.170381E+5   6.127128E+2   2.895366E-4   8.522232E-1   -6.022265E-3
 247          7.175302E+5   6.128553E+2   2.715915E-4   8.513651E-1   -6.600000E-3
 248          7.180224E+5   6.129889E+2   2.715915E-4   8.504829E-1   -6.600000E-3
 249          7.185145E+5   6.131226E+2   2.715915E-4   8.496008E-1   -6.600000E-3
 250          7.190066E+5   6.132563E+2   2.715915E-4   8.487186E-1   -6.600000E-3
 251          7.194988E+5   6.133899E+2   2.715915E-4   8.478364E-1   -6.600000E-3
 252          7.199909E+5   6.135236E+2   2.715915E-4   8.469543E-1   -6.600000E-3
 253          7.204831E+5   6.136573E+2   2.715915E-4   8.460721E-1   -6.600000E-3
 254          7.209752E+5   6.137909E+2   2.610069E-4   8.451900E-1   -6.978017E-3
 255          7.214673E+5   6.139194E+2   2.526209E-4   8.442936E-1   -7.300000E-3
 256          7.219595E+5   6.140437E+2   2.526209E-4   8.433860E-1   -7.300000E-3
 257          7.224516E+5   6.141680E+2   2.526209E-4   8.424785E-1   -7.300000E-3
 258          7.229438E+5   6.142923E+2   2.526209E-4   8.415709E-1   -7.300000E-3
 259          7.234359E+5   6.144167E+2   2.526209E-4   8.406633E-1   -7.300000E-3
 260          7.239280E+5   6.145410E+2   2.526209E-4   8.397558E-1   -7.300000E-3
 261          7.244202E+5   6.146653E+2   2.526209E-4   8.388482E-1   -7.300000E-3
 262          7.249123E+5   6.147896E+2   2.445806E-4   8.379406E-1   -7.629446E-3
 263          7.254045E+5   6.149100E+2   2.369938E-4   8.370223E-1   -7.960808E-3
 264          7.258966E+5   6.150266E+2   2.369938E-4   8.360938E-1   -7.960808E-3
 265          7.263887E+5   6.151433E+2   2.369938E-4   8.351653E-1   -7.960808E-3
 266          7.268809E+5   6.152599E+2   2.369938E-4   8.342368E-1   -7.960808E-3
 267          7.273730E+5   6.153765E+2   2.369938E-4   8.333083E-1   -7.960808E-3
 268          7.278652E+5   6.154932E+2   2.840247E-4   8.323798E-1   -6.191950E-3
 269          7.283573E+5   6.156330E+2   2.884447E-4   8.315143E-1   -6.055363E-3
 270          7.288494E+5   6.157749E+2   2.847602E-4   8.306547E-1   -6.168930E-3
 271          7.293416E+5   6.159151E+2   2.806230E-4   8.297901E-1   -6.300000E-3
